,"You're eligible for a Genius discount at Ramada Hotel & Suites by Wyndham Ajman! To save at this property, all you have to do is 
sign in
.


This 4-star hotel provides spacious rooms with a kitchenette. It has free WiFi access, a gym and a full-service spa with an indoor pool.

Ramada Ajman’s air-conditioned rooms come with a balcony and a satellite TV. Each has a private bathroom with toiletries and a hairdryer.

Facials, body treatments, and massages are offered at Shapes Spa. Guests can also sunbathe at Ajman’s private beach.

Orchid Restaurant is located on the 1st floor Tower 3 and offers view of Ajman city centre. It serves a variety of gourmet à la carte dishes. Freshly brewed coffee, fruit shakes, and pastries are available at the R-café.

Room service, including breakfast, is provided by the 24-hour staff. They can also organise shopping trips to malls in Dubai, Sharjah, and Ajman.

Free parking is available at Ramada Hotel & Suites by Wyndham Ajman.","Sheikh Khalifa Bin Zayed Street, Ajman , United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/ramada-suites-ajman.en-gb.html
,"Staybridge Suites Dubai Internet City is located on Sheikh Zayed Road within the vibrant business community of Dubai Internet City and in direct vicinity to Dubai Media City and Knowledge Village. The varied leisure attractions of Jumeirah Beach Walk, Dubai Marina, and Palm Jumeirah are easily accessible from the hotel.

Arranged over 15 floors, the one and two-bedroom suites and studios blend contemporary design with spacious and well-lit layouts. Many suites feature their own private balcony from which to enjoy spectacular and panoramic views of the city or the sea. Every unit features its own fully-equipped kitchen and interconnecting suites offer greater flexibility for families or small groups traveling together.

A contemporary café and eatery on the ground floor offers homemade signature dishes & beverages from around the world and seamlessly blend with cozy communal spaces such as The Den and Living Room. Our complimentary breakfast is served on the 1st floor. In-room dining is available for your convenience.

The hotel is just a 2-minute walk to Dubai Internet City metro station making it ideal for guests who wanted to explore the city.","Al Sufouh 2, Internet City P.O. Box 11189, Dubai Internet City, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/staybridge-suites-dubai-internet-city-an-ihg-hotel.en-gb.html
,"You're eligible for a Genius discount at Cristal Hotel Abu Dhabi! To save at this property, all you have to do is 
sign in
.


Located in Abu Dhabi’s business district, next to Medinat Zayed Shopping Mall, Cristal Hotel offers modern rooms with free internet access and minibar. Facilities include a restaurant, a bar and a health club complete with indoor swimming pool and steam and sauna rooms.

The air-conditioned rooms at Cristal Hotel are decorated with warm colours and dark wooden furniture. All rooms have a flat-screen TV with satellite channels, a minibar, and tea and coffee making facilities.

Viewz Restaurant serves a variety of International cuisines from the buffet or a la carte. The Blendz lobby cafe offers freshly brewed coffees and teas, light snacks, and pastries. Room service is available 24 hours a day.

Guests can work out at Cristal Hotel’s health club, Figure 8, which also offers massage services, and sauna and steam rooms. The hotel also offers a beauty salon, a 24-hour reception, and a gift shop.

Hotel Cristal is located off Electra Street. Major shopping & leisure areas are no more than 5-minutes away. Free valet parking is available on site.","Zayed The First, Street # 7, Zone 1 (Elektra Street), Abu Dhabi, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/cristal.en-gb.html
,"You're eligible for a Genius discount at Radisson Blu Hotel & Resort, Al Ain! To save at this property, all you have to do is 
sign in
.


Set in exotic landscaped gardens, Radisson Blu Hotel & Resort, Al Ain offers a peaceful location in the heart of a vibrant city. From its three swimming pools and tennis courts, to the stylish rooms and selection of dining venues, the guests feel worlds away from everything, yet exciting attractions are just minutes away, including Al Ain’s magnificent sand dunes and the nearby UNESCO world heritage sites.

The bright and airy rooms offer balconies overlooking the pool, mountain or garden view. Each has an elegant marble bathroom, LCD TV and wired/wireless Internet connection.

Radisson Blu Hotel & Resort, Al Ain is happy to welcome its guests at recently reopened restaurant Flavours with its new look and feel, offering a culinary escape at Seafood and Meat and Street Food Night. The international cuisine served at the other hotel’s restaurants includes Arabic, Italian, Tex-Mex and Mediterranean dishes. Paco’s bar offers live music performances and Saturday Brunch.

For those who wish to stay active, Radisson Blu Hotel & Resort, Al Ain offers a squash court and 4 tennis courts. Families can enjoy the outdoors with the family pool which has a dedicated kid’s pool too.

The hotel is situated 5-minute drive from the city centre, 10 minutes from Al Ain's business district and 80 minutes from Dubai and Abu Dhabi International Airports.","Sarooj District - Hilton Road, Al Ain, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/radisson-blu-al-ain.en-gb.html
,"Steps from the GGICO Metro Station, the 4-star Meridien offers an outdoor pool with a hot tub. It is just 3 km from Terminal 1 of the Dubai International Airport.

Le Meridien Fairway provides spacious rooms and suites with luxury marble bathrooms. Each elegantly decorated room has an individual climate control and satellite TV.

International cuisine is served at Petit Café, the hotel’s poolside café open for breakfast, lunch and dinner.

Le Meridien Fairway is only 1 metro stop away from Deira City Centre and minutes’ drive from the Dubai Creek. The Aviation Club is 15-minutes walk away.","Al Garhoud Road, Garhoud, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/le-meridien-fairway.en-gb.html
,"Liwa Heights provides self-catering apartments just a 5-minute drive from both Dubai Marina and Emirates Golf Club. It features free Wi-Fi in all areas, an indoor pool, a well-equipped gym and a squash court.

The air-conditioned apartments at the Oaks Liwa Hotel are bright and airy. They offer a flat-screen TV with satellite channels, a fully equipped kitchen with a dishwasher and a spacious living area.

Guests can enjoy fresh local specialities, international dishes and shisha at Lebanos Restaurant/ Lounge. Room service is also available for guests who prefer to dine in the comfort of their apartment.

Dubai’s Media and Internet City are 2 km from the Oaks Heights (Cluster W). Palm Jumeira Island, with its many shopping and entertaining possibilities, is a 10-minute drive away. Free private parking is available on site.","Cluster W, Al Sarayat Street, Jumeirah Lakes Towers, Jumeirah Lakes Towers, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/oaks-liwa-heights.en-gb.html
,"You're eligible for a Genius discount at Suha JBR Hotel Apartments! To save at this property, all you have to do is 
sign in
.


Only a 10 minutes' walk from the white sandy Jumeirah Beach Waterfront, this hotel has an outdoor pool.

The air-conditioned apartments at Suha JBR Hotel Apartments have plasma TVs, a digital safety box and a dining area.

Guests of Suha JBR can relax in the pool area. A 24-hour front desk and housekeeping service is also available.

Suha JBR Hotel Apartments is less than a 5-minute walk from Dubai Marina, and 2 km away from Emirates Golf Club. It overlooks The Walk, the 1.7 km-long shopping promenade of Jumeirah Beach Residence. Free on-site private parking is available.","Sadaf 3 Building, Jumeirah Beach Residence, Jumeirah Beach Residence, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/suha-hotel-apartments.en-gb.html
,"Overlooking the warm waters of the Arabian Gulf, the Dhafra Beach Hotel offers guests a tranquil and relaxed setting, surrounded by landscaped gardens, palm trees, and a white, sandy beach.

Dhafra Beach Hotel offers 2 restaurants and bars including an all-day dining restaurant, café, casual bar and a night club.

Free WiFi is available in the rooms, and parking on site is free of charge as well. For a fee, Dhafra Beach Hotel can provide a shuttle to the ferry sailing to Delma Island.

Body & Soul Club is located in the nearby Danat Resort Jebel Dhanna and offers free use of facilities for guests of Dhafra Beach Hotel including a gym, beach club, tennis, squash and water sports.","Jebel Dhanna, Jebel Dhanna, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/dhafra-beach.en-gb.html
,"You're eligible for a Genius discount at Ras Al Khaimah Hotel! To save at this property, all you have to do is 
sign in
.


Featuring panoramic views of the corniche and the surrounding mountains, Ras Al Khaimah Hotel offers air-conditioned rooms with satellite TV. Facilities include a large pool.

The rooms at Hotel Ras Al Khaimah are decorated in neutral tones with wooden furnishings. All rooms have a work desk, a minibar, and an en suite bathroom. Some rooms have a separate living area.

Awtar Restaurant serves international cuisine with Lebanese, Arabic and European specialities. Room service is available 24 hours. Alcoholic beverages are not served at this hotel.

Ras Al Khaimah Hotel offers a variety of leisure facilities, including a squash court and a fitness centre. Free Wi-Fi is available in the hotel’s public areas.

The Tower Links Golf Course is a 10-minute walk from Ras Al Khaimah Hotel, and the Emirates Club Stadium is 2.5 km away. You can shop at RAK Mall, which is 10 minutes away by car. Free private parking is available on site.

CHILD POLICY ON MEALS:
BELOW 5 YEARS OLD - FREE OF CHARGES
FROM AGE 6 TO 10 YEARS - 50% CHARGES
ABOVE 10 YEARS - FULL OF COST.","Khozam, Ras al Khaimah, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/ras-al-khaimah.en-gb.html
,"Yas Island Rotana is located few minutes away from the Yas Marina Circuit, home to the Formula 1 Abu Dhabi Grand Prix; Yas Links Golf Club, Yas Marina, Ferrari World Abu Dhabi, Warner Bros. World Abu Dhabi, Yas Waterworld Abu Dhabi, Yas Mall and Yas Beach. Free WiFi is available.

The 308 spacious rooms and suites are designed with international flair to suit guests seeking privacy, personalized service and unparalleled quality. All rooms are air-conditioned and feature a fully stocked minibar and a coffeemaker. Some rooms have a separate living area.

The diverse culinary experiences are represented by exquisite dining venues including Blue Grill-steak house; Rangoli–Indian restaurant; Y bar a sports themed bar, Aquarius pool bar, Choices All Day Dining restaurant & Island Cafe Lobby Lounge.

To experience Yas Island and its unique destinations at utmost convenience, a complimentary transport service is available to all hotel guests, providing pick-up and drop off at all attractions on Yas Island throughout the day with regular trips to Yas Beach.

The hotel is 10 minutes away from Abu Dhabi International Airport, 20 minutes to Abu Dhabi Business district and 40 minutes from Dubai. Free parking is available on site.","Golf Plaza,, Yas Island, Abu Dhabi, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/yas-island-rotana-abu-dhabi.en-gb.html
,"This stylish and contemporary hotel is conveniently located next to the Yas Marina Circuit, home to the Formula 1 Abu Dhabi Grand Prix, The Links Golf Course by Yas Links Golf Club and Ferrari World Abu Dhabi. It has a modern gym and an outdoor swimming pool.

The modern rooms at the Centro Yas Island Abu Dhabi include satellite flat-screen TV, free Wi-Fi and, a work desk and private bathroom with amenities.

c.taste serves authentic local and international buffet-style dishes. A wide selection of drinks and a tidbits menu is on offer at the funky c.mondo Bar, while the c.deli offers fresh 24-hour take-away service.

Leisure facilities include a modern and well equipped gym, a floodlit tennis court and an outdoor pool.

The hotel is just a 10-minute drive from Abu Dhabi International Airport and 20 minutes from Sheikh Zayed Mosque and Abu Dhabi National Exhibition Centre. Free Valet and on-site parking is available.","Golf Plaza,, Yas Island, Abu Dhabi, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/centro-yas-island-abu-dhabi.en-gb.html
,,,,,,,,https://www.booking.com/hotel/ae/park-rotana-abu-dhabi.en-gb.html
,"""Summer lovin', had me a blast"" - the perfect start to your summer adventure in Dubai! If you're looking for the best hotel to book on Booking.com, look no further than ibis World Trade Centre.

Located just 5 minutes away from the Dubai Metro, ibis World Trade Centre is the perfect base for exploring all the city has to offer. And there's plenty to see - from the Museum of the Future to the stunning La Mer beachfront, the traditional Gold & Spice Souk, the iconic Dubai Frame, the world-renowned Burj Khalifa, and the unbeatable shopping experience of the Dubai Mall. You can also plan your outdoor fun happenings such as desert safari and water activities with our onsite travel desk.

Plus, when you book your stay at ibis World Trade Centre, you'll get free access to the pool at the neighboring Novotel World Trade Centre - the perfect way to cool off after a day of sightseeing.
Don't let this summer pass you by without experiencing all the wonders of Dubai. Book your stay at ibis World Trade Centre today on Booking.com!","Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/ibis-world-trade-centre.en-gb.html
,"You're eligible for a Genius discount at Savoy Central Hotel Apartments! To save at this property, all you have to do is 
sign in
.


Featuring panoramic views of Dubai’s downtown district of Bur Dubai from the rooftop pool, Savoy Central Hotel Apartments offers apartments with a well-equipped kitchen. Facilities include a health centre with a gym.

The air-conditioned apartments feature a modern interior with traditional decorative touches. All apartments have a seating area with satellite TV, a kitchen with an electric oven, and an en suite bathroom.

Guests can relax in Savoy Central Hotel Apartments health centre, which includes a sauna and steam rooms. The tour desk organises safari and city tours.

Savoy Central Hotel’s coffee shop is open for breakfast, lunch and dinner. It serves a wide variety of international dishes. Room service is available as well.

The Dubai Museum is 1 km from Savoy Central Hotel Apartments and the Bur Juman Shopping Mall is 1.5 km away. The hotel also offers a shuttle service to Dubai’s beaches.","Al Rolla Road, Bur Dubai, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/savoy-central-hotel-apartments.en-gb.html
,"Al Rayan Hotel is situated in the heart of Ajman, by the city’s business and shopping areas. It is only 15 minutes’ drive from Sharjah International Airport and 20 km from Dubai International Airport.

The hotel consists of 200 well-furnished standard rooms and suites. They all have multi channel satellite TV, direct dial telephone, balcony, and a kitchenette.

The on-site Kairali Restaurant offers you modern Arabic, Indian, and Chinese cuisines.","Abubaker Al Siddique St,Behind Kuwaity Hospital, Ajman, Ajman , United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/al-rayan-ajman.en-gb.html
,"Ibis Al Barsha features spacious, soundproofed rooms, conveniently located along Sheikh Zayed Road. It offers a restaurant, a café, 2 bars and free private parking on site.

All rooms have parquet floor and are air conditioned and equipped with a satellite flat-screen TV mounted on the wall and Wi-Fi. Each unit also has a work desk and a private bathroom with hairdryer. Complimentary mineral water is offered in each room.

Guests can enjoy international fare at Ibis Al Barsha’s restaurant and choose from a varied offer of beverages at either 2 of its bars. The hotel’s café offers a selection of coffees and teas.

This Ibis hotel is less than 500 metres from Al Zahra Hospital and minutes from Sharaf DG Metro Station. Dubai International Airport and Jebel Ali free zone are about 25 km away and the Mall of the Emirates about 2 km away.","Sheikh Zayed Road, Al Barsha, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/ibis-al-barsha.en-gb.html
,"bis Dubai Deira City Centre offers stylish accommodation in the Port Saeed Business district of Dubai. Located in front of the City Centre Deira Mall, it features free on-site parking and free public Wi-Fi.

Rooms at Ibis Deira City Centre have a wall-mounted flat-screen TV with satellite channels. They have contemporary design, air conditioning, and provide a practical work desk.

The Ibis Deira’s all-you-can-eat breakfast buffet includes fresh pastries, fair-trade coffee and a choice of eggs. The hotel features a café with 24-hour snack service, and a stylish international restaurant with a terrace.

The hotel is about 200 metres from City Centre Deira Metro Station and a 5-minute drive from Dubai International Airport. The World Trade Centre, Dubai Museum and the Bastakia area are also located within 15 minutes’ drive of the hotel.","8Th St. Port Saeed District, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/ibis-deira-city-centre.en-gb.html
,"You're eligible for a Genius discount at Grand Hyatt Dubai! To save at this property, all you have to do is 
sign in
.


Situated near bustling Sheikh Zayed Road, Grand Hyatt Dubai is set on landscaped gardens with 1 indoor and 2 outdoor pools and boasts 13 dining and entertainment venues. Spa treatments and facilities are also featured.

The luxurious rooms and suites at the Grand Hyatt Dubai are decorated with traditional Arabic touches. They feature a flat-screen TV, free WiFi and a minibar. The luxury marble bathroom includes spa tub, bathrobes and exclusive toiletries. Room service is available 24/7.

Guests can choose from Indian, Japanese and Singaporean food amongst the Grand Hyatt’s restaurants. Guests can dine on one of the terraces overlooking the resort grounds. The open kitchens allow diners to see the chefs in action.

Enjoy sunbathing in the extensive pool area, make use of the indoor pool, or work out in the state-of-the-art fitness centre. The Grand Hyatt has an atrium, featuring a tropical indoor garden with streams and bridges.

Guests can also relax in the one-of-a-kind Ahasees Spa which includes a steam and sauna room, whirlpool baths, 9 spa treatment suites and a nail salon.

Dubai Creek Golf & Yachtclub is less than 2 km from the property. Burj Khalifa and Dubai Mall are 15 minutes' drive away. The resort is only a 15-minute walk from Wafi Shopping Mall. A free shuttle bus service is available.

Grand Hyatt Dubai’s Megaplex is the ultimate casual amusement hub for families and friends. The interactive Kids Club, is the perfect spot for children under 12 years to have fun for hours on end, while Primi by Panini offers you quick bites and Tiger Jax is packed with limitless fun of arcades and spark bowling!","Oud Metha, Dubai Healthcare City, Near Sheikh Zayed Road & Wafi Mall, Bur Dubai, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/grand-hyatt-dubai.en-gb.html
,"You're eligible for a Genius discount at Hyatt Regency Dubai - Corniche! To save at this property, all you have to do is 
sign in
.


Hyatt Regency Dubai is located in the heritage district, within a 5-minute walk from the popular gold, spice and textile souks. This luxury hotel offers a revolving restaurant, a private ice skating rink and free WiFi.

In the luxurious guest rooms, elegant furnishings and scenic views are standard. A seating area is featured in some rooms where guests can relax with a drink from the minibar while watching satellite TV.

Hyatt Regency’s Club Olympus Spa and Fitness has a modern gym and tennis courts. Spa services are offered with a wide range of relaxing massages.

From Al Dawaar, Dubai’s only rooftop, revolving restaurant to genuine Japanese cuisine at Miyako or international cuisine at The Kitchen, unique dining options are offered at the hotel. Unwind at a Karaoke lounge, watch major sporting events live at a sports bar, enjoy a fine selection of beverages, or party in style with legendary nightlife.


Hyatt Regency Dubai - Corniche is 8 km from Dubai International Airport. Gold Souq Metro station is just 7 minutes walk from the Hotel or in a few minutes by complimentary shuttle service upon availability.","Deira, Dubai, United Arab Emirates",,,,,,https://www.booking.com/hotel/ae/hyatt-regency-dubai.en-gb.html
